mode,ox/red,error,control changes,counter inc.,time/s,control/V,Ewe/V,<I>/mA,P/W
2,0,0,0,1,715.6267,0.559648454,0.559733152,-0.000198435,1.11E-07
2,0,0,0,1,715.6367,0.558648646,0.55885911,-0.000192767,1.08E-07
2,0,0,0,1,715.6467,0.557648957,0.557764769,-0.000195109,1.09E-07
2,0,0,0,1,715.6567,0.556649148,0.556813359,-0.00019918,1.11E-07
2,0,0,0,1,715.6667,0.5556494,0.555805802,-0.000193291,1.07E-07
2,0,0,0,1,715.6767,0.554649591,0.55475378,-0.000200758,1.11E-07
2,0,0,0,1,715.6867,0.553649843,0.553751588,-0.000195461,1.08E-07
2,0,0,0,1,715.6967,0.552650034,0.552738726,-0.000198093,1.09E-07
2,0,0,0,1,715.7067,0.551650345,0.551805377,-0.000200554,1.11E-07
2,0,0,0,1,715.7167,0.550650537,0.550765038,-0.000194993,1.07E-07
2,0,0,0,1,715.7266,0.549650788,0.549847543,-0.000203008,1.12E-07
2,0,0,1,1,715.7365,0.54865104,0.548828304,-0.000197231,1.08E-07
2,0,0,1,1,715.7465,0.547651231,0.547817647,-0.000199796,1.09E-07
2,0,0,1,1,715.7565,0.546651542,0.546777189,-0.000201781,1.10E-07
2,0,0,1,1,715.7665,0.545651674,0.545786679,-0.000196995,1.08E-07
2,0,0,1,1,715.7765,0.544651985,0.544757962,-0.000204324,1.11E-07
2,0,0,1,1,715.7865,0.543652177,0.543842614,-0.000199166,1.08E-07
2,0,0,1,1,715.7965,0.542652428,0.542838216,-0.000202907,1.10E-07
2,0,0,1,1,715.8065,0.54165262,0.541948259,-0.000203975,1.11E-07
2,0,0,1,1,715.8165,0.540652931,0.540805161,-0.000199219,1.08E-07
2,0,0,1,1,715.8265,0.539653122,0.539842129,-0.000206588,1.12E-07
2,0,0,1,1,715.8365,0.538653374,0.538821936,-0.00020112,1.08E-07
2,0,0,1,1,715.8465,0.537653625,0.53779,-0.000204768,1.10E-07
2,0,0,1,1,715.8565,0.536653817,0.536897957,-0.000207248,1.11E-07
2,0,0,1,1,715.8665,0.535654068,0.535826862,-0.000201378,1.08E-07
2,0,0,1,1,715.8765,0.534654319,0.534772694,-0.000209827,1.12E-07
2,0,0,1,1,715.8865,0.533654571,0.533842564,-0.000202894,1.08E-07
2,0,0,1,1,715.8965,0.532654762,0.53282547,-0.000207154,1.10E-07
2,0,0,1,1,715.9065,0.531655073,0.531812727,-0.000209234,1.11E-07
2,0,0,1,1,715.9165,0.530655265,0.530763805,-0.000203871,1.08E-07
2,0,0,1,1,715.9265,0.529655576,0.52980715,-0.000212071,1.12E-07
2,0,0,1,1,715.9365,0.528655767,0.528799534,-0.000205857,1.09E-07
2,0,0,1,1,715.9465,0.527656019,0.52782917,-0.00020812,1.10E-07
2,0,0,1,1,715.9565,0.52665621,0.5268417,-0.000210796,1.11E-07
2,0,0,1,1,715.9665,0.525656462,0.525881886,-0.00020621,1.08E-07
2,0,0,1,1,715.9765,0.524656713,0.524844646,-0.000214747,1.13E-07
2,0,0,1,1,715.9865,0.523656964,0.523825526,-0.000206859,1.08E-07
2,0,0,1,1,715.9965,0.522657156,0.522788286,-0.000211068,1.10E-07
2,0,0,1,1,716.0065,0.521657407,0.521826327,-0.000213081,1.11E-07
2,0,0,1,1,716.0165,0.520657659,0.520834684,-0.000208055,1.08E-07
2,0,0,1,1,716.0265,0.51965791,0.51985687,-0.000215208,1.12E-07
2,0,0,1,1,716.0365,0.518658161,0.51885885,-0.000209719,1.09E-07
2,0,0,1,1,716.0465,0.517658353,0.51788944,-0.00021235,1.10E-07
2,0,0,1,1,716.0565,0.516658604,0.516839564,-0.000215095,1.11E-07
2,0,0,1,1,716.0665,0.515658796,0.515886128,-0.000209753,1.08E-07
2,0,0,1,1,716.0765,0.514659107,0.514826596,-0.000217768,1.12E-07
2,0,0,1,1,716.0865,0.513659298,0.513845503,-0.000211792,1.09E-07
2,0,0,1,1,716.0965,0.51265955,0.512817979,-0.000214722,1.10E-07
2,0,0,1,1,716.1065,0.511659741,0.511904657,-0.000217552,1.11E-07
2,0,0,1,1,716.1165,0.510659993,0.510843098,-0.000212306,1.08E-07
2,0,0,1,1,716.1265,0.509660184,0.509839773,-0.000219067,1.12E-07
2,0,0,1,1,716.1365,0.508660436,0.50881958,-0.000213091,1.08E-07
2,0,0,1,1,716.1465,0.507660687,0.507763326,-0.000216639,1.10E-07
2,0,0,1,1,716.1565,0.506660938,0.506836295,-0.000218608,1.11E-07
2,0,0,1,1,716.1665,0.50566119,0.505829811,-0.000213909,1.08E-07
2,0,0,1,1,716.1765,0.504661381,0.504877329,-0.000221724,1.12E-07
2,0,0,1,1,716.1865,0.503661633,0.50384444,-0.0002154,1.09E-07
2,0,0,1,1,716.1965,0.502661824,0.502836943,-0.000218846,1.10E-07
2,0,0,1,1,716.2065,0.501662135,0.501780629,-0.000220356,1.11E-07
2,0,0,1,1,716.2165,0.500662327,0.500781596,-0.000215794,1.08E-07
2,0,0,1,1,716.2265,0.499662578,0.499859869,-0.00022324,1.12E-07
2,0,0,1,1,716.2365,0.498662859,0.498861849,-0.000216585,1.08E-07
2,0,0,1,1,716.2465,0.497663081,0.497852236,-0.000220449,1.10E-07
2,0,0,1,1,716.2565,0.496663302,0.496865928,-0.000223464,1.11E-07
2,0,0,1,1,716.2665,0.495663524,0.495806426,-0.00021834,1.08E-07
2,0,0,1,1,716.2765,0.494663805,0.494800001,-0.000226081,1.12E-07
2,0,0,1,1,716.2865,0.493664026,0.493806213,-0.000218825,1.08E-07
2,0,0,1,1,716.2965,0.492664248,0.492810369,-0.000223464,1.10E-07
2,0,0,1,1,716.3065,0.491664499,0.49182722,-0.000225892,1.11E-07
2,0,0,1,1,716.3165,0.490664721,0.490822822,-0.000219761,1.08E-07
2,0,0,1,1,716.3265,0.489665002,0.489835411,-0.000227203,1.11E-07
2,0,0,1,1,716.3365,0.488665253,0.488880873,-0.000221369,1.08E-07
2,0,0,1,1,716.3465,0.487665504,0.487811923,-0.000224264,1.09E-07
2,0,0,1,1,716.3565,0.486665726,0.486887008,-0.000226728,1.10E-07
2,0,0,1,1,716.3665,0.485665947,0.485848784,-0.000221078,1.07E-07
2,0,0,1,1,716.3765,0.484666228,0.484784037,-0.000229255,1.11E-07
2,0,0,1,1,716.3865,0.48366645,0.483859122,-0.00022159,1.07E-07
2,0,0,1,1,716.3965,0.482666671,0.482828319,-0.00022538,1.09E-07
2,0,0,1,1,716.4065,0.481666893,0.481871635,-0.000227839,1.10E-07
2,0,0,1,1,716.4165,0.480667114,0.480767637,-0.000223394,1.07E-07
2,0,0,1,1,716.4265,0.479667336,0.479836434,-0.000230549,1.11E-07
2,0,0,1,1,716.4365,0.478667557,0.478834182,-0.000224944,1.08E-07
2,0,0,1,1,716.4465,0.477667838,0.477834135,-0.000228203,1.09E-07
2,0,0,1,1,716.4565,0.47666806,0.476864696,-0.000230365,1.10E-07
2,0,0,1,1,716.4665,0.475668311,0.475833863,-0.000225701,1.07E-07
2,0,0,1,1,716.4765,0.474668533,0.474814683,-0.00023159,1.10E-07
2,0,0,1,1,716.4865,0.473668754,0.473819882,-0.000226241,1.07E-07
2,0,0,1,1,716.4965,0.472668976,0.472826093,-0.000230192,1.09E-07
2,0,0,1,1,716.5065,0.471669257,0.47181645,-0.000231897,1.09E-07
2,0,0,1,1,716.5165,0.470669478,0.470848083,-0.000227431,1.07E-07
2,0,0,1,1,716.5265,0.469669759,0.469872355,-0.000234618,1.10E-07
2,0,0,1,1,716.5365,0.468669921,0.468842626,-0.000227851,1.07E-07
2,0,0,1,1,716.5465,0.467670202,0.467835099,-0.00023191,1.08E-07
2,0,0,1,1,716.5565,0.466670424,0.466898561,-0.000232898,1.09E-07
2,0,0,1,1,716.5665,0.465670645,0.465880394,-0.000230019,1.07E-07
2,0,0,1,1,716.5764,0.464670926,0.464789927,-0.000237807,1.11E-07
2,0,0,0,1,716.5863,0.463671148,0.46377635,-0.000230227,1.07E-07
2,0,0,0,1,716.5963,0.462671369,0.462813348,-0.000235262,1.09E-07
2,0,0,0,1,716.6063,0.461671591,0.461814255,-0.000234798,1.08E-07
2,0,0,0,1,716.6163,0.460671842,0.460836351,-0.00023111,1.07E-07
2,0,0,0,1,716.6263,0.459672064,0.459792882,-0.000237504,1.09E-07
2,0,0,0,1,716.6363,0.458672285,0.458864748,-0.000231334,1.06E-07
2,0,0,0,1,716.6463,0.457672566,0.457837105,-0.00023576,1.08E-07
2,0,0,0,1,716.6563,0.456672788,0.456866652,-0.000236245,1.08E-07
2,0,0,0,1,716.6663,0.455673009,0.455774426,-0.000231829,1.06E-07
2,0,0,0,1,716.6763,0.454673231,0.454815626,-0.000239529,1.09E-07
2,0,0,0,1,716.6863,0.453673512,0.453850418,-0.000233942,1.06E-07
2,0,0,0,1,716.6963,0.452673733,0.452848256,-0.000237995,1.08E-07
2,0,0,0,1,716.7063,0.451673955,0.451832235,-0.000238306,1.08E-07
2,0,0,0,1,716.7163,0.450674176,0.450859636,-0.000234297,1.06E-07
2,0,0,0,1,716.7263,0.449674398,0.449843585,-0.000241218,1.09E-07
2,0,0,0,1,716.7363,0.448674679,0.448852003,-0.000234492,1.05E-07
2,0,0,0,1,716.7463,0.4476749,0.447826445,-0.000239961,1.07E-07
2,0,0,0,1,716.7563,0.446675152,0.446860254,-0.000240209,1.07E-07
2,0,0,0,1,716.7663,0.445675403,0.445888698,-0.000235225,1.05E-07
2,0,0,0,1,716.7763,0.444675624,0.444837779,-0.000243868,1.08E-07
2,0,0,0,1,716.7863,0.443675876,0.443894893,-0.00023678,1.05E-07
2,0,0,0,1,716.7963,0.442676097,0.442773968,-0.000240992,1.07E-07
2,0,0,0,1,716.8063,0.441676319,0.44182682,-0.000241441,1.07E-07
2,0,0,0,1,716.8163,0.44067654,0.440822512,-0.000237368,1.05E-07
2,0,0,0,1,716.8263,0.439676821,0.439881712,-0.000244463,1.08E-07
2,0,0,0,1,716.8363,0.438677043,0.438819081,-0.000238994,1.05E-07
2,0,0,0,1,716.8463,0.437677264,0.437889963,-0.000242993,1.06E-07
2,0,0,0,1,716.8563,0.436677486,0.436809331,-0.000242661,1.06E-07
2,0,0,0,1,716.8663,0.435677707,0.435782701,-0.000239273,1.04E-07
2,0,0,0,1,716.8763,0.434677929,0.434801698,-0.000245754,1.07E-07
2,0,0,0,1,716.8863,0.43367821,0.433852404,-0.000240578,1.04E-07
2,0,0,0,1,716.8963,0.432678461,0.432815254,-0.000244195,1.06E-07
2,0,0,0,1,716.9063,0.431678683,0.43178758,-0.000245755,1.06E-07
2,0,0,0,1,716.9163,0.430678934,0.430880696,-0.000241,1.04E-07
2,0,0,0,1,716.9263,0.429679155,0.429818094,-0.000247766,1.06E-07
2,0,0,0,1,716.9363,0.428679377,0.428797841,-0.000242316,1.04E-07
2,0,0,0,1,716.9463,0.427679628,0.427850664,-0.000246779,1.06E-07
2,0,0,0,1,716.9563,0.426679879,0.426828325,-0.00024638,1.05E-07
2,0,0,0,1,716.9663,0.425680101,0.425810188,-0.000242728,1.03E-07
2,0,0,0,1,716.9763,0.424680322,0.424856722,-0.000249909,1.06E-07
2,0,0,0,1,716.9863,0.423680574,0.423915952,-0.000243238,1.03E-07
2,0,0,0,1,716.9963,0.422680825,0.422887206,-0.000248087,1.05E-07
2,0,0,0,1,717.0063,0.421681046,0.421845764,-0.000248036,1.05E-07
2,0,0,0,1,717.0163,0.420681298,0.42083928,-0.000244931,1.03E-07
2,0,0,0,1,717.0263,0.419681519,0.419828564,-0.000251408,1.06E-07
2,0,0,0,1,717.0363,0.418681771,0.418846548,-0.000245203,1.03E-07
2,0,0,0,1,717.0463,0.417681992,0.417843193,-0.000249846,1.04E-07
2,0,0,0,1,717.0563,0.416682243,0.416846275,-0.000250954,1.05E-07
2,0,0,0,1,717.0663,0.415682465,0.415878981,-0.000245739,1.02E-07
2,0,0,0,1,717.0763,0.414682686,0.414856613,-0.000252857,1.05E-07
2,0,0,0,1,717.0863,0.413682938,0.413828969,-0.000246343,1.02E-07
2,0,0,0,1,717.0963,0.412683189,0.412826747,-0.000251163,1.04E-07
2,0,0,0,1,717.1063,0.411683381,0.411892295,-0.000251304,1.04E-07
2,0,0,0,1,717.1163,0.410683632,0.410803169,-0.000247076,1.01E-07
2,0,0,0,1,717.1263,0.409683883,0.409857094,-0.000254842,1.04E-07
2,0,0,0,1,717.1363,0.408684105,0.408847511,-0.000248737,1.02E-07
2,0,0,0,1,717.1463,0.407684326,0.407800734,-0.000253278,1.03E-07
2,0,0,0,1,717.1563,0.406684548,0.406809121,-0.000253579,1.03E-07
2,0,0,0,1,717.1663,0.405684799,0.405811131,-0.000250075,1.01E-07
2,0,0,0,1,717.1763,0.40468505,0.404830098,-0.000257024,1.04E-07
2,0,0,0,1,717.1863,0.403685272,0.403782278,-0.000250742,1.01E-07
2,0,0,0,1,717.1963,0.402685523,0.402832001,-0.00025442,1.02E-07
2,0,0,0,1,717.2063,0.401685774,0.401776761,-0.000255089,1.02E-07
2,0,0,0,1,717.2163,0.400686026,0.400780886,-0.000251403,1.01E-07
2,0,0,0,1,717.2263,0.399686277,0.399795622,-0.000258198,1.03E-07
2,0,0,0,1,717.2363,0.398686469,0.398869663,-0.000252631,1.01E-07
2,0,0,0,1,717.2463,0.39768669,0.39779219,-0.000256794,1.02E-07
2,0,0,0,1,717.2563,0.396686941,0.396829188,-0.000257135,1.02E-07
2,0,0,0,1,717.2663,0.395687193,0.395854503,-0.000253604,1.00E-07
2,0,0,0,1,717.2763,0.394687414,0.394762188,-0.000260291,1.03E-07
2,0,0,0,1,717.2863,0.393687636,0.393844694,-0.000253883,1.00E-07
2,0,0,0,1,717.2963,0.392687887,0.392857343,-0.000258376,1.02E-07
2,0,0,0,1,717.3063,0.391688108,0.391841322,-0.000258688,1.01E-07
2,0,0,0,1,717.3163,0.39068833,0.390919596,-0.000254233,9.94E-08
2,0,0,0,1,717.3263,0.389688581,0.38985166,-0.000261456,1.02E-07
2,0,0,0,1,717.3363,0.388688833,0.388846278,-0.000255491,9.93E-08
2,0,0,0,1,717.3463,0.387689084,0.387883216,-0.00026051,1.01E-07
2,0,0,0,1,717.3563,0.386689305,0.386894792,-0.000260616,1.01E-07
2,0,0,0,1,717.3663,0.385689557,0.385898918,-0.000256116,9.88E-08
2,0,0,0,1,717.3763,0.384689778,0.384871215,-0.000263773,1.02E-07
2,0,0,0,1,717.3863,0.38369,0.383882761,-0.000257122,9.87E-08
2,0,0,0,1,717.3963,0.382690251,0.382843465,-0.000262696,1.01E-07
2,0,0,0,1,717.4063,0.381690472,0.381888926,-0.000262584,1.00E-07
2,0,0,0,1,717.4163,0.380690694,0.380894125,-0.000258727,9.85E-08
2,0,0,0,1,717.4262,0.37968868,0.37988162,-0.000266303,1.01E-07
2,0,0,1,1,717.4361,0.378691196,0.378807008,-0.000259391,9.83E-08
2,0,0,1,1,717.4461,0.377691418,0.377872556,-0.000264842,1.00E-07
2,0,0,1,1,717.4561,0.376691639,0.376866102,-0.000263843,9.94E-08
2,0,0,1,1,717.4661,0.375691891,0.375868142,-0.000260701,9.80E-08
2,0,0,1,1,717.4761,0.374692142,0.374821395,-0.000268977,1.01E-07
2,0,0,1,1,717.4861,0.373692364,0.37387529,-0.000260355,9.73E-08
2,0,0,1,1,717.4961,0.372692615,0.372809529,-0.000266509,9.94E-08
2,0,0,1,1,717.5061,0.371692836,0.371846467,-0.000265783,9.88E-08
2,0,0,1,1,717.5161,0.370693088,0.370774299,-0.000262533,9.73E-08
2,0,0,1,1,717.5261,0.369693309,0.369836718,-0.000270446,1.00E-07
2,0,0,1,1,717.5361,0.36869356,0.368854582,-0.000263439,9.72E-08
2,0,0,1,1,717.5461,0.367693782,0.367837548,-0.000267709,9.85E-08
2,0,0,1,1,717.5561,0.366694003,0.36686182,-0.000267824,9.83E-08
2,0,0,1,1,717.5661,0.365694255,0.365881801,-0.000264743,9.69E-08
2,0,0,1,1,717.5761,0.364694506,0.364827663,-0.000271902,9.92E-08
2,0,0,1,1,717.5861,0.363694727,0.363841325,-0.000264703,9.63E-08
2,0,0,1,1,717.5961,0.362694949,0.362850755,-0.000269972,9.80E-08
2,0,0,1,1,717.6061,0.36169517,0.361848503,-0.000269438,9.75E-08
2,0,0,1,1,717.6161,0.360695422,0.360831439,-0.000265852,9.59E-08
2,0,0,1,1,717.6261,0.359695673,0.359794289,-0.000272689,9.81E-08
2,0,0,1,1,717.6361,0.358695894,0.358885258,-0.000266786,9.57E-08
2,0,0,1,1,717.6461,0.357696176,0.357858688,-0.000271302,9.71E-08
2,0,0,1,1,717.6561,0.356696397,0.356929541,-0.000271946,9.71E-08
2,0,0,1,1,717.6661,0.355696589,0.355861634,-0.000269,9.57E-08
2,0,0,1,1,717.6761,0.35469684,0.354908109,-0.000274818,9.75E-08
2,0,0,1,1,717.6861,0.353697062,0.353921801,-0.000269196,9.53E-08
2,0,0,1,1,717.6961,0.352697313,0.352942854,-0.000273796,9.66E-08
2,0,0,1,1,717.7061,0.351697564,0.351859033,-0.000273457,9.62E-08
2,0,0,1,1,717.7161,0.350697786,0.350840896,-0.000271146,9.51E-08
2,0,0,1,1,717.7261,0.349698007,0.349855632,-0.000277343,9.70E-08
2,0,0,1,1,717.7361,0.348698258,0.348962516,-0.000270751,9.45E-08
2,0,0,1,1,717.7461,0.34769848,0.347833157,-0.000275143,9.57E-08
2,0,0,1,1,717.7561,0.346698731,0.346907198,-0.000274725,9.53E-08
2,0,0,1,1,717.7661,0.345698953,0.345823377,-0.000272691,9.43E-08
2,0,0,1,1,717.7761,0.344699204,0.344885796,-0.000278552,9.61E-08
2,0,0,1,1,717.7861,0.343699455,0.343821049,-0.000272792,9.38E-08
2,0,0,1,1,717.7961,0.342699677,0.342836827,-0.00027771,9.52E-08
2,0,0,1,1,717.8061,0.341699928,0.341899186,-0.000277747,9.50E-08
2,0,0,1,1,717.8161,0.34070015,0.340924501,-0.000274019,9.34E-08
2,0,0,1,1,717.8261,0.339700371,0.339918047,-0.000281166,9.56E-08
2,0,0,1,1,717.8361,0.338700593,0.338858634,-0.000274951,9.32E-08
2,0,0,1,1,717.8461,0.337700844,0.337904096,-0.000280358,9.47E-08
2,0,0,1,1,717.8561,0.336701065,0.336927265,-0.000279677,9.42E-08
2,0,0,1,1,717.8661,0.335701317,0.335876286,-0.00027699,9.30E-08
2,0,0,1,1,717.8761,0.334701538,0.33482635,-0.000283687,9.50E-08
2,0,0,1,1,717.8861,0.333701789,0.333882421,-0.000276446,9.23E-08
2,0,0,1,1,717.8961,0.332702011,0.332893968,-0.000281733,9.38E-08
2,0,0,1,1,717.9061,0.331702262,0.331882209,-0.000282397,9.37E-08
2,0,0,1,1,717.9161,0.330702513,0.33083123,-0.000278494,9.21E-08
2,0,0,1,1,717.9261,0.329702735,0.329833239,-0.000286145,9.44E-08
2,0,0,1,1,717.9361,0.328702986,0.328908354,-0.000279009,9.18E-08
2,0,0,1,1,717.9461,0.327703208,0.327898681,-0.000284028,9.31E-08
2,0,0,1,1,717.9561,0.326703459,0.326863647,-0.000285091,9.32E-08
2,0,0,1,1,717.9661,0.325703681,0.325840205,-0.000280437,9.14E-08
2,0,0,1,1,717.9761,0.324703932,0.324871868,-0.000287825,9.35E-08
2,0,0,1,1,717.9861,0.323704153,0.323850542,-0.000281583,9.12E-08
2,0,0,1,1,717.9961,0.322704375,0.322849423,-0.000286118,9.24E-08
2,0,0,1,1,718.0061,0.321704626,0.321838707,-0.000287183,9.24E-08
2,0,0,1,1,718.0161,0.320704877,0.320928663,-0.000283281,9.09E-08
2,0,0,1,1,718.0261,0.319705069,0.319832116,-0.000289416,9.26E-08
2,0,0,1,1,718.0361,0.31870532,0.318874389,-0.000283551,9.04E-08
2,0,0,1,1,718.0461,0.317705572,0.317920864,-0.000288793,9.18E-08
2,0,0,1,1,718.0561,0.316705823,0.316817999,-0.000288313,9.13E-08
2,0,0,1,1,718.0661,0.315706044,0.315897346,-0.000285497,9.02E-08
2,0,0,1,1,718.0761,0.314706296,0.314895123,-0.000292173,9.20E-08
2,0,0,1,1,718.0861,0.313706517,0.313860059,-0.000285174,8.95E-08
2,0,0,1,1,718.0961,0.312706769,0.312859923,-0.000290894,9.10E-08
2,0,0,1,1,718.1061,0.31170699,0.311939269,-0.000291007,9.08E-08
2,0,0,1,1,718.1161,0.310707241,0.310867101,-0.000287778,8.95E-08
2,0,0,1,1,718.1261,0.309707463,0.30980131,-0.000294184,9.11E-08
2,0,0,1,1,718.1361,0.308707684,0.308878571,-0.000288164,8.90E-08
2,0,0,1,1,718.1461,0.307707936,0.30791235,-0.000293144,9.03E-08
2,0,0,1,1,718.1561,0.306708157,0.306867719,-0.000293051,8.99E-08
2,0,0,1,1,718.1661,0.305708379,0.305832654,-0.000290851,8.90E-08
2,0,0,1,1,718.1761,0.30470863,0.304857969,-0.000296689,9.04E-08
2,0,0,1,1,718.1861,0.303708881,0.303849369,-0.000290413,8.82E-08
2,0,0,1,1,718.1961,0.302709103,0.30287677,-0.000296599,8.98E-08
2,0,0,1,1,718.2061,0.301709354,0.301877767,-0.000295217,8.91E-08
2,0,0,1,1,718.2161,0.300709575,0.300886095,-0.000292694,8.81E-08
2,0,0,1,1,718.2261,0.299709827,0.299899787,-0.000299374,8.98E-08
2,0,0,1,1,718.2361,0.298710018,0.298904955,-0.000293091,8.76E-08
2,0,0,1,1,718.2461,0.297710299,0.297941923,-0.000297967,8.88E-08
2,0,0,1,1,718.2561,0.296710521,0.296850711,-0.000298313,8.86E-08
2,0,0,1,1,718.2661,0.295710742,0.295836776,-0.00029542,8.74E-08
2,0,0,1,1,718.276,0.294706434,0.294928432,-0.000303969,8.96E-08
2,0,0,0,1,718.2859,0.293711215,0.293878973,-0.000296008,8.70E-08
2,0,0,0,1,718.2959,0.292711437,0.292874575,-0.000302178,8.85E-08
2,0,0,0,1,718.3059,0.291711688,0.291798234,-0.000300303,8.76E-08
2,0,0,0,1,718.3159,0.290711939,0.290884972,-0.000297471,8.65E-08
2,0,0,0,1,718.3259,0.289712161,0.289896518,-0.000304639,8.83E-08
2,0,0,0,1,718.3359,0.288712412,0.288854033,-0.000297823,8.60E-08
2,0,0,0,1,718.3459,0.287712663,0.287847549,-0.000303177,8.73E-08
2,0,0,0,1,718.3559,0.286712885,0.286852717,-0.000303588,8.71E-08
2,0,0,0,1,718.3659,0.285713106,0.285908818,-0.000299563,8.56E-08
2,0,0,0,1,718.3759,0.284713328,0.284864187,-0.000308032,8.77E-08
2,0,0,0,1,718.3859,0.283713609,0.283844978,-0.00030097,8.54E-08
2,0,0,0,1,718.3959,0.28271383,0.282868177,-0.000306035,8.66E-08
2,0,0,0,1,718.4059,0.281714052,0.281867027,-0.000306113,8.63E-08
2,0,0,0,1,718.4159,0.280714303,0.28091988,-0.00030317,8.52E-08
2,0,0,0,1,718.4259,0.279714525,0.279860437,-0.00031015,8.68E-08
2,0,0,0,1,718.4359,0.278714746,0.278817922,-0.000303708,8.47E-08
2,0,0,0,1,718.4459,0.277714998,0.277868658,-0.000309329,8.60E-08
2,0,0,0,1,718.4559,0.276715219,0.276831478,-0.000308441,8.54E-08
2,0,0,0,1,718.4659,0.275715441,0.27589491,-0.00030571,8.43E-08
2,0,0,0,1,718.4759,0.274715692,0.274824917,-0.000313287,8.61E-08
2,0,0,0,1,718.4859,0.273715943,0.273869276,-0.000307059,8.41E-08
2,0,0,0,1,718.4959,0.272716194,0.272877604,-0.000312771,8.53E-08
2,0,0,0,1,718.5059,0.271716416,0.271883905,-0.000310185,8.43E-08
2,0,0,0,1,718.5159,0.270716667,0.270808548,-0.000308819,8.36E-08
2,0,0,0,1,718.5259,0.269716889,0.269916505,-0.000316544,8.54E-08
2,0,0,0,1,718.5359,0.26871714,0.268878251,-0.000309629,8.33E-08
2,0,0,0,1,718.5459,0.267717332,0.26784426,-0.00031575,8.46E-08
2,0,0,0,1,718.5559,0.266717613,0.266844153,-0.00031399,8.38E-08
2,0,0,0,1,718.5659,0.265717834,0.265840858,-0.000312535,8.31E-08
2,0,0,0,1,718.5759,0.264718086,0.264867216,-0.000319393,8.46E-08
2,0,0,0,1,718.5859,0.263718307,0.263862848,-0.000312734,8.25E-08
2,0,0,0,1,718.5959,0.262718529,0.262855351,-0.00031847,8.37E-08
2,0,0,0,1,718.6059,0.26171875,0.261901826,-0.00031793,8.33E-08
2,0,0,0,1,718.6159,0.260719001,0.260856122,-0.000316133,8.25E-08
2,0,0,0,1,718.6259,0.259719253,0.259840161,-0.000322691,8.38E-08
2,0,0,0,1,718.6359,0.258719474,0.25894177,-0.000316223,8.19E-08
2,0,0,0,1,718.6459,0.257719725,0.257869601,-0.000322843,8.33E-08
2,0,0,0,1,718.6559,0.256719977,0.256902337,-0.000321468,8.26E-08
2,0,0,0,1,718.6659,0.255720198,0.255851358,-0.000319266,8.17E-08
2,0,0,0,1,718.6759,0.25472042,0.254864991,-0.000326358,8.32E-08
2,0,0,0,1,718.6859,0.253720641,0.253898799,-0.000318677,8.09E-08
2,0,0,0,1,718.6959,0.252720892,0.252798051,-0.000326169,8.25E-08
2,0,0,0,1,718.7059,0.251721114,0.251803219,-0.000324843,8.18E-08
2,0,0,0,1,718.7159,0.250721365,0.250889987,-0.00032336,8.11E-08
2,0,0,0,1,718.7259,0.249721602,0.249866575,-0.000329648,8.24E-08
2,0,0,0,1,718.7359,0.248721853,0.248921543,-0.000324003,8.07E-08
2,0,0,0,1,718.7459,0.247722074,0.247844085,-0.000329876,8.18E-08
2,0,0,0,1,718.7559,0.246722326,0.246859878,-0.00032795,8.10E-08
2,0,0,0,1,718.7659,0.245722577,0.245870382,-0.000326118,8.02E-08
2,0,0,0,1,718.7759,0.244722798,0.244889304,-0.000333882,8.18E-08
2,0,0,0,1,718.7859,0.24372305,0.243818209,-0.000327274,7.98E-08
2,0,0,0,1,718.7959,0.242723301,0.242916629,-0.000333574,8.10E-08
2,0,0,0,1,718.8059,0.241723508,0.241869912,-0.000332812,8.05E-08
2,0,0,0,1,718.8159,0.240723759,0.240817904,-0.000330407,7.96E-08
2,0,0,0,1,718.8259,0.23972401,0.239890873,-0.000337015,8.08E-08
2,0,0,0,1,718.8359,0.238724232,0.23887381,-0.000331096,7.91E-08
2,0,0,0,1,718.8459,0.237724453,0.237873703,-0.00033797,8.04E-08
2,0,0,0,1,718.8559,0.23672469,0.236936092,-0.000336095,7.96E-08
2,0,0,0,1,718.8659,0.235724941,0.23593916,-0.000334642,7.90E-08
2,0,0,0,1,718.8759,0.234725162,0.234918922,-0.000340934,8.01E-08
2,0,0,0,1,718.8859,0.233725414,0.233920917,-0.000336168,7.86E-08
2,0,0,0,1,718.8959,0.232725635,0.232938826,-0.000341211,7.95E-08
2,0,0,0,1,718.9059,0.231725857,0.231876194,-0.000340563,7.90E-08
2,0,0,0,1,718.9159,0.230726108,0.230944946,-0.00033955,7.84E-08
2,0,0,0,1,718.9259,0.229726359,0.229896098,-0.000346054,7.96E-08
2,0,0,0,1,718.9359,0.228726596,0.228958488,-0.000340849,7.80E-08
2,0,0,0,1,718.9459,0.227726817,0.22785987,-0.000346912,7.90E-08
2,0,0,0,1,718.9559,0.226727039,0.226948723,-0.000344468,7.82E-08
2,0,0,0,1,718.9659,0.22572729,0.225879773,-0.000343746,7.76E-08
2,0,0,0,1,718.9759,0.224727511,0.224937916,-0.000350335,7.88E-08
2,0,0,0,1,718.9859,0.223727763,0.223910257,-0.000343928,7.70E-08
2,0,0,0,1,718.9959,0.222727999,0.222898468,-0.00035097,7.82E-08
2,0,0,0,1,719.0059,0.22172825,0.221873999,-0.000350527,7.78E-08
2,0,0,0,1,719.0159,0.220728472,0.220908836,-0.000349409,7.72E-08
